incident_id,timestamp,service_criticality,customer_impact_pct,affected_services,error_rate_pct,latency_increase_pct,recent_deploy,repeat_incident_30d,monitoring_confidence,is_p1
INC-001812,2024-08-14 09:00:00,4,6.345,4,12.54,34.497,0,0,0.58166,0
INC-001813,2024-08-14 12:00:00,4,19.075,7,7.545,8.875,0,1,0.67969,0
INC-001814,2024-08-14 15:00:00,3,19.074,7,9.752,30.516,0,0,0.83596,0
INC-001815,2024-08-14 18:00:00,5,18.189,6,4.823,20.925,1,0,0.78809,0
INC-001816,2024-08-14 21:00:00,1,9.818,5,2.519,10.491,0,0,0.89736,0
INC-001817,2024-08-15 00:00:00,2,38.963,4,2.504,30.094,0,0,0.57822,0
INC-001818,2024-08-15 03:00:00,2,12.851,3,4.153,54.337,0,1,0.76073,0
INC-001819,2024-08-15 06:00:00,1,13.825,4,2.837,13.684,0,0,0.87258,0
INC-001820,2024-08-15 09:00:00,2,7.104,3,2.72,26.076,1,0,0.61446,0
INC-001821,2024-08-15 12:00:00,2,52.778,6,1.764,8.309,1,0,0.8064,0
INC-001822,2024-08-15 15:00:00,4,21.438,6,4.337,11.389,0,0,0.53096,0
INC-001823,2024-08-15 18:00:00,2,11.559,5,1.746,20.042,0,1,0.55196,0
INC-001824,2024-08-15 21:00:00,5,17.358,6,4.279,10.064,0,1,0.6829,0
INC-001825,2024-08-16 00:00:00,4,24.025,5,1.557,9.473,0,0,0.96422,0
INC-001826,2024-08-16 03:00:00,5,16.752,6,4.019,7.167,0,0,0.74923,0
INC-001827,2024-08-16 06:00:00,1,28.094,7,7.383,46.3,0,0,0.65683,0
INC-001828,2024-08-16 09:00:00,5,9.879,4,2.78,35.44,0,1,0.85867,0
INC-001829,2024-08-16 12:00:00,4,11.478,5,6.292,19.581,1,0,0.61082,0
INC-001830,2024-08-16 15:00:00,5,21.579,2,6.021,37.217,0,0,0.58509,0
INC-001831,2024-08-16 18:00:00,2,40.696,2,3.286,39.337,0,0,0.76709,0
INC-001832,2024-08-16 21:00:00,5,12.006,4,1.712,17.18,0,1,0.605,0
INC-001833,2024-08-17 00:00:00,3,17.427,2,8.965,7.907,0,0,0.58984,0
INC-001834,2024-08-17 03:00:00,1,25.056,3,3.272,26.246,0,0,0.74737,0
INC-001835,2024-08-17 06:00:00,3,12.518,4,13.657,46.616,0,0,0.7043,0
INC-001836,2024-08-17 09:00:00,1,5.158,3,8.672,33.36,1,0,0.95494,0
INC-001837,2024-08-17 12:00:00,5,63.274,10,7.719,52.743,0,0,0.886,1
INC-001838,2024-08-17 15:00:00,2,7.973,1,2.135,38.972,0,1,0.81732,0
INC-001839,2024-08-17 18:00:00,2,20.958,6,7.753,76.428,0,0,0.65013,0
INC-001840,2024-08-17 21:00:00,3,9.286,5,10.517,27.436,0,1,0.64014,0
INC-001841,2024-08-18 00:00:00,3,15.311,4,5.452,15.678,1,0,0.76214,0
INC-001842,2024-08-18 03:00:00,1,17.011,2,6.366,35.035,0,1,0.95113,0
INC-001843,2024-08-18 06:00:00,5,8.6,8,7.423,47.939,1,0,0.46342,0
INC-001844,2024-08-18 09:00:00,5,8.254,5,11.316,23.87,0,0,0.56372,0
INC-001845,2024-08-18 12:00:00,4,11.356,3,6.758,39.574,0,0,0.82423,0
INC-001846,2024-08-18 15:00:00,4,15.272,8,7.269,14.366,0,1,0.38633,0
INC-001847,2024-08-18 18:00:00,3,33.806,4,6.16,38.837,0,0,0.6256,0
INC-001848,2024-08-18 21:00:00,3,8.031,5,13.935,100.269,0,0,0.73708,1
INC-001849,2024-08-19 00:00:00,3,14.2,9,5.555,14.483,0,0,0.51424,0
INC-001850,2024-08-19 03:00:00,1,11.254,7,7.238,25.054,0,0,0.66536,0
INC-001851,2024-08-19 06:00:00,1,18.572,4,11.776,31.87,1,0,0.94897,0
INC-001852,2024-08-19 09:00:00,2,34.863,3,3.867,18.827,0,0,0.76985,0
INC-001853,2024-08-19 12:00:00,3,24.798,5,15.645,15.275,0,0,0.5174,0
INC-001854,2024-08-19 15:00:00,1,12.406,5,3.621,21.536,1,0,0.93584,0
INC-001855,2024-08-19 18:00:00,1,25.352,5,2.822,43.659,0,0,0.89176,0
INC-001856,2024-08-19 21:00:00,5,6.307,6,7.385,4.886,0,0,0.61493,0
INC-001857,2024-08-20 00:00:00,2,12.341,2,3.506,9.743,0,1,0.50589,0
INC-001858,2024-08-20 03:00:00,3,26.145,5,13.521,18.392,0,0,0.74696,0
INC-001859,2024-08-20 06:00:00,3,23.933,4,18.965,40.348,0,0,0.785,0
INC-001860,2024-08-20 09:00:00,4,13.569,6,2.889,21.403,0,0,0.66526,0
INC-001861,2024-08-20 12:00:00,4,12.514,7,2.726,12.353,1,1,0.79645,0
INC-001862,2024-08-20 15:00:00,2,5.806,1,2.651,56.367,0,1,0.69964,0
INC-001863,2024-08-20 18:00:00,5,22.236,4,1.5,24.528,1,0,0.80968,0
INC-001864,2024-08-20 21:00:00,2,6.5,2,3.447,15.044,0,1,0.74241,0
INC-001865,2024-08-21 00:00:00,5,8.398,6,10.234,31.522,0,0,0.84764,0
INC-001866,2024-08-21 03:00:00,3,21.159,3,7.641,30.449,0,1,0.74544,0
INC-001867,2024-08-21 06:00:00,1,50.024,3,4.583,25.017,0,1,0.68547,0
INC-001868,2024-08-21 09:00:00,4,20.64,4,7.066,11.731,0,0,0.82586,0
INC-001869,2024-08-21 12:00:00,1,16.774,4,2.245,39.804,0,1,0.92054,0
INC-001870,2024-08-21 15:00:00,4,5.224,5,5.552,62.996,0,0,0.95847,0
INC-001871,2024-08-21 18:00:00,1,11.177,7,6.244,28.045,0,0,0.74639,0
INC-001872,2024-08-21 21:00:00,2,55.159,4,5.992,5.658,0,1,0.78117,0
INC-001873,2024-08-22 00:00:00,4,17.313,1,3.382,84.183,0,0,0.97111,0
INC-001874,2024-08-22 03:00:00,5,33.762,5,3.301,31.332,0,0,0.798,1
INC-001875,2024-08-22 06:00:00,3,20.53,4,8.122,8.751,0,0,0.79996,0
INC-001876,2024-08-22 09:00:00,1,20.015,9,7.787,38.408,0,0,0.55323,0
INC-001877,2024-08-22 12:00:00,2,34.503,5,1.539,46.763,0,0,0.61067,0
INC-001878,2024-08-22 15:00:00,5,25.917,3,1.529,22.049,0,1,0.46861,0
INC-001879,2024-08-22 18:00:00,4,43.858,3,18.021,3.953,1,1,0.90074,0
INC-001880,2024-08-22 21:00:00,1,21.118,6,6.383,25.925,1,1,0.59609,0
INC-001881,2024-08-23 00:00:00,2,9.062,5,6.01,8.514,0,0,0.50517,0
INC-001882,2024-08-23 03:00:00,2,9.939,6,2.973,32.056,0,1,0.8469,0
INC-001883,2024-08-23 06:00:00,1,9.468,8,4.232,12.154,1,0,0.7175,0
INC-001884,2024-08-23 09:00:00,5,18.871,4,3.569,29.498,0,0,0.64889,0
INC-001885,2024-08-23 12:00:00,4,46.819,3,10.298,15.484,0,0,0.77401,0
INC-001886,2024-08-23 15:00:00,1,5.35,4,9.986,26.817,0,0,0.71542,0
INC-001887,2024-08-23 18:00:00,4,16.793,6,6.458,39.175,0,0,0.64127,0
INC-001888,2024-08-23 21:00:00,3,14.953,6,5.818,39.937,0,0,0.58825,0
INC-001889,2024-08-24 00:00:00,1,9.362,6,7.219,10.796,0,1,0.82364,0
INC-001890,2024-08-24 03:00:00,3,15.31,5,5.765,17.021,0,0,0.8201,0
INC-001891,2024-08-24 06:00:00,1,37.417,3,8.137,17.651,0,1,0.91691,0
INC-001892,2024-08-24 09:00:00,2,31.682,2,12.53,25.606,0,0,0.73205,0
INC-001893,2024-08-24 12:00:00,5,44.973,4,5.055,49.005,0,0,0.78741,0
INC-001894,2024-08-24 15:00:00,4,14.874,2,3.013,19.332,0,0,0.85056,0
INC-001895,2024-08-24 18:00:00,1,27.808,5,5.863,29.842,0,1,0.92275,0
INC-001896,2024-08-24 21:00:00,5,8.862,5,3.68,18.607,0,0,0.78595,0
INC-001897,2024-08-25 00:00:00,3,23.497,4,2.549,12.217,1,0,0.83021,0
INC-001898,2024-08-25 03:00:00,5,6.31,5,11.396,5.261,0,1,0.72472,0
INC-001899,2024-08-25 06:00:00,4,27.643,7,5.653,14.747,0,0,0.58694,0
INC-001900,2024-08-25 09:00:00,2,57.746,3,4.22,7.377,0,1,0.75131,0
INC-001901,2024-08-25 12:00:00,3,11.058,3,6.232,7.772,0,0,0.8602,0
INC-001902,2024-08-25 15:00:00,3,6.653,4,3.866,27.212,0,0,0.64259,0
INC-001903,2024-08-25 18:00:00,4,63.031,5,11.63,29.583,0,0,0.47023,1
INC-001904,2024-08-25 21:00:00,2,35.031,5,17.905,41.184,1,0,0.64261,0
INC-001905,2024-08-26 00:00:00,2,17.68,4,4.005,3.192,0,0,0.88845,0
INC-001906,2024-08-26 03:00:00,2,42.607,9,4.905,36.508,0,0,0.81022,0
INC-001907,2024-08-26 06:00:00,2,32.987,5,6.787,1.052,1,1,0.47456,1
INC-001908,2024-08-26 09:00:00,1,13.443,6,2.4,12.281,0,0,0.85295,0
INC-001909,2024-08-26 12:00:00,1,8.518,6,1.636,18.659,0,1,0.90904,0
INC-001910,2024-08-26 15:00:00,5,33.51,4,10.79,12.22,0,0,0.50137,0
INC-001911,2024-08-26 18:00:00,1,6.905,4,4.165,20.894,0,0,0.86296,0
INC-001912,2024-08-26 21:00:00,5,11.207,7,3.937,24.375,0,0,0.69281,0
INC-001913,2024-08-27 00:00:00,1,50.265,3,7.097,0.723,1,0,0.51225,0
INC-001914,2024-08-27 03:00:00,4,9.396,2,3.017,30.259,0,0,0.87736,0
INC-001915,2024-08-27 06:00:00,2,19.595,3,3.884,13.899,0,1,0.9049,0
INC-001916,2024-08-27 09:00:00,3,45.452,5,2.429,35.566,0,0,0.85649,0
INC-001917,2024-08-27 12:00:00,2,5.115,1,1.767,36.492,0,0,0.91751,0
INC-001918,2024-08-27 15:00:00,3,37.234,1,3.847,22.72,1,0,0.8312,0
INC-001919,2024-08-27 18:00:00,3,5.087,4,3.001,39.902,0,0,0.9256,0
INC-001920,2024-08-27 21:00:00,3,13.352,4,2.775,9.895,0,0,0.61604,0
INC-001921,2024-08-28 00:00:00,2,6.617,8,5.454,12.442,0,0,0.58489,0
INC-001922,2024-08-28 03:00:00,3,17.747,1,8.747,3.076,1,0,0.85225,0
INC-001923,2024-08-28 06:00:00,5,14.514,8,8.852,31.033,0,0,0.49171,0
INC-001924,2024-08-28 09:00:00,3,6.066,5,8.62,21.188,0,1,0.65416,0
INC-001925,2024-08-28 12:00:00,2,23.214,4,3.284,18.49,1,0,0.94548,0
INC-001926,2024-08-28 15:00:00,1,6.991,4,5.109,17.569,0,0,0.94785,0
INC-001927,2024-08-28 18:00:00,2,27.463,5,3.751,15.583,0,0,0.71646,0
INC-001928,2024-08-28 21:00:00,1,10.023,2,3.31,7.829,0,0,0.88997,0
INC-001929,2024-08-29 00:00:00,1,24.801,9,3.439,6.38,1,0,0.69898,0
INC-001930,2024-08-29 03:00:00,5,5.296,7,2.648,63.293,1,0,0.73557,0
INC-001931,2024-08-29 06:00:00,1,16.06,6,6.298,28.974,1,1,0.59269,0
INC-001932,2024-08-29 09:00:00,3,10.495,4,10.432,18.085,0,0,0.80825,0
INC-001933,2024-08-29 12:00:00,5,12.277,5,3.698,16.32,1,1,0.82229,0
INC-001934,2024-08-29 15:00:00,5,21.976,7,3.456,26.665,0,0,0.93376,0
INC-001935,2024-08-29 18:00:00,1,7.148,8,1.635,45.47,0,0,0.7104,0
INC-001936,2024-08-29 21:00:00,1,4.31,1,7.774,23.122,1,0,0.79413,0
INC-001937,2024-08-30 00:00:00,2,4.192,3,1.511,79.268,1,0,0.64017,0
INC-001938,2024-08-30 03:00:00,3,13.756,5,5.631,31.89,1,0,0.80921,0
INC-001939,2024-08-30 06:00:00,5,31.311,6,3.123,13.956,0,1,0.8993,0
INC-001940,2024-08-30 09:00:00,2,29.273,4,4.496,6.247,0,1,0.83621,0
INC-001941,2024-08-30 12:00:00,1,37.775,4,5.841,43.882,1,1,0.66243,0
INC-001942,2024-08-30 15:00:00,2,13.732,2,5.616,8.902,1,0,0.62593,0
INC-001943,2024-08-30 18:00:00,5,51.954,2,9.629,35.672,0,1,0.52956,0
INC-001944,2024-08-30 21:00:00,1,44.422,4,1.539,27.083,0,1,0.58685,0
INC-001945,2024-08-31 00:00:00,2,43.573,5,8.893,4.968,0,0,0.90222,0
INC-001946,2024-08-31 03:00:00,1,9.735,4,6.006,26.193,0,0,0.8214,0
INC-001947,2024-08-31 06:00:00,1,38.93,3,10.287,29.93,0,0,0.65546,0
INC-001948,2024-08-31 09:00:00,5,21.968,4,5.387,15.767,1,0,0.89115,0
INC-001949,2024-08-31 12:00:00,1,12.597,2,2.115,14.991,0,0,0.73793,0
INC-001950,2024-08-31 15:00:00,2,42.334,3,4.906,16.53,1,1,0.93182,0
INC-001951,2024-08-31 18:00:00,5,7.232,4,7.634,43.128,0,1,0.95304,0
INC-001952,2024-08-31 21:00:00,4,6.95,8,8.529,14.337,0,1,0.70491,0
INC-001953,2024-09-01 00:00:00,1,26.365,10,5.017,3.401,0,0,0.90084,0
INC-001954,2024-09-01 03:00:00,3,7.538,4,4.635,21.272,0,0,0.82815,0
INC-001955,2024-09-01 06:00:00,5,14.381,7,5.946,2.915,1,0,0.61384,0
INC-001956,2024-09-01 09:00:00,3,12.687,4,9.443,25.608,0,0,0.71346,0
INC-001957,2024-09-01 12:00:00,3,28.012,9,3.929,8.25,1,0,0.7653,0
INC-001958,2024-09-01 15:00:00,3,48.167,5,6.847,17.359,0,1,0.77011,0
INC-001959,2024-09-01 18:00:00,4,25.453,5,21.28,8.38,1,0,0.61243,0
INC-001960,2024-09-01 21:00:00,1,15.167,10,9.41,53.698,0,1,0.73274,0
INC-001961,2024-09-02 00:00:00,5,14.681,6,4.55,26.928,0,0,0.99488,0
INC-001962,2024-09-02 03:00:00,5,15.716,6,2.432,7.947,0,0,0.87962,0
INC-001963,2024-09-02 06:00:00,1,18.846,2,6.62,22.992,0,0,0.57879,0
INC-001964,2024-09-02 09:00:00,5,5.896,7,12.744,6.604,0,0,0.68782,0
INC-001965,2024-09-02 12:00:00,5,12.25,7,5.031,17.153,1,1,0.7106,0
INC-001966,2024-09-02 15:00:00,4,9.035,2,10.126,45.427,1,0,0.75516,0
INC-001967,2024-09-02 18:00:00,2,11.96,4,9.614,27.292,0,0,0.76058,0
INC-001968,2024-09-02 21:00:00,3,23.217,4,5.388,8.862,0,1,0.89941,0
INC-001969,2024-09-03 00:00:00,5,21.794,5,9.066,5.513,0,0,0.95331,0
INC-001970,2024-09-03 03:00:00,1,44.25,7,2.589,30.097,1,0,0.75091,0
INC-001971,2024-09-03 06:00:00,5,29.142,4,4.707,60.461,1,1,0.66676,0
INC-001972,2024-09-03 09:00:00,5,4.429,4,7.12,17.959,0,0,0.93138,0
INC-001973,2024-09-03 12:00:00,4,23.054,4,5.308,43.891,0,0,0.85246,0
INC-001974,2024-09-03 15:00:00,2,38.772,1,2.742,27.644,0,0,0.97133,0
INC-001975,2024-09-03 18:00:00,3,27.518,5,9.076,29.771,0,0,0.74299,0
INC-001976,2024-09-03 21:00:00,1,29.273,4,7.066,6.439,0,0,0.783,0
INC-001977,2024-09-04 00:00:00,5,28.366,5,6.0,17.046,0,0,0.57676,0
INC-001978,2024-09-04 03:00:00,2,33.596,2,11.528,18.035,1,0,0.81828,0
INC-001979,2024-09-04 06:00:00,1,21.688,4,9.2,1.879,0,0,0.79299,0
INC-001980,2024-09-04 09:00:00,4,21.806,1,1.41,11.389,1,0,0.55895,0
INC-001981,2024-09-04 12:00:00,4,31.806,6,6.068,12.541,1,0,0.83747,0
INC-001982,2024-09-04 15:00:00,4,12.438,5,5.949,8.687,0,0,0.56807,0
INC-001983,2024-09-04 18:00:00,1,10.584,3,4.305,16.519,0,0,0.80796,0
INC-001984,2024-09-04 21:00:00,4,18.197,3,1.567,34.437,0,1,0.91679,0
INC-001985,2024-09-05 00:00:00,4,15.051,3,3.243,35.176,1,0,0.92364,0
INC-001986,2024-09-05 03:00:00,4,36.072,10,1.462,49.441,0,0,0.81587,0
INC-001987,2024-09-05 06:00:00,5,50.641,4,18.19,38.777,1,0,0.75405,1
INC-001988,2024-09-05 09:00:00,2,8.965,6,5.333,24.362,1,0,0.69096,0
INC-001989,2024-09-05 12:00:00,2,4.538,4,7.379,50.503,0,0,0.70986,0
INC-001990,2024-09-05 15:00:00,5,9.69,5,2.727,13.392,0,0,0.90445,0
INC-001991,2024-09-05 18:00:00,3,9.497,2,1.633,19.443,0,0,0.96799,0
INC-001992,2024-09-05 21:00:00,3,47.674,7,4.119,63.611,0,0,0.70023,0
INC-001993,2024-09-06 00:00:00,2,38.359,8,3.765,13.04,0,0,0.80203,0
INC-001994,2024-09-06 03:00:00,4,8.244,5,6.283,1.382,1,0,0.82101,0
INC-001995,2024-09-06 06:00:00,4,37.398,4,4.238,5.653,0,0,0.86146,0
INC-001996,2024-09-06 09:00:00,1,12.027,4,20.808,17.837,0,0,0.86025,0
INC-001997,2024-09-06 12:00:00,3,10.259,2,10.439,8.607,1,0,0.93577,0
INC-001998,2024-09-06 15:00:00,5,10.259,7,13.467,5.079,0,0,0.93484,0
INC-001999,2024-09-06 18:00:00,2,38.697,10,5.361,35.816,0,1,0.72961,0
INC-002000,2024-09-06 21:00:00,2,14.528,6,6.21,27.69,0,0,0.87222,0
INC-002001,2024-09-07 00:00:00,5,16.678,4,12.676,2.061,1,0,0.73391,0
INC-002002,2024-09-07 03:00:00,1,32.472,6,4.036,41.0,0,0,0.77245,0
INC-002003,2024-09-07 06:00:00,2,8.187,4,7.144,75.04,0,0,0.92781,0
INC-002004,2024-09-07 09:00:00,3,9.765,4,4.244,11.207,1,0,0.73101,0
INC-002005,2024-09-07 12:00:00,4,5.974,9,7.407,28.091,1,1,0.59313,0
INC-002006,2024-09-07 15:00:00,1,9.961,6,2.294,7.669,0,0,0.59705,0
INC-002007,2024-09-07 18:00:00,3,16.908,5,3.66,22.136,0,0,0.91317,0
INC-002008,2024-09-07 21:00:00,1,13.528,8,6.302,28.766,0,0,0.9121,0
INC-002009,2024-09-08 00:00:00,4,43.281,7,6.796,17.912,0,0,0.54188,0
INC-002010,2024-09-08 03:00:00,4,23.343,6,8.54,9.786,1,0,0.67792,0
INC-002011,2024-09-08 06:00:00,3,4.872,2,2.538,12.911,0,1,0.80894,0
INC-002012,2024-09-08 09:00:00,2,7.871,4,6.144,2.761,1,0,0.59993,0
INC-002013,2024-09-08 12:00:00,1,33.3,6,1.977,20.287,1,0,0.65598,0
INC-002014,2024-09-08 15:00:00,5,16.814,7,4.405,56.952,0,1,0.82087,0
INC-002015,2024-09-08 18:00:00,4,33.278,3,5.486,5.627,0,0,0.80669,0
INC-002016,2024-09-08 21:00:00,2,16.47,3,4.971,49.188,0,0,0.71814,0
INC-002017,2024-09-09 00:00:00,3,23.323,6,14.612,15.402,0,0,0.688,0
INC-002018,2024-09-09 03:00:00,4,9.983,4,5.521,2.687,1,0,0.81053,0
INC-002019,2024-09-09 06:00:00,4,23.446,7,7.776,36.158,1,0,0.82891,0
INC-002020,2024-09-09 09:00:00,3,4.885,7,6.323,20.512,0,1,0.82673,0
INC-002021,2024-09-09 12:00:00,2,39.354,7,5.296,7.064,1,0,0.93569,0
INC-002022,2024-09-09 15:00:00,4,24.807,3,7.416,10.265,1,0,0.81092,0
INC-002023,2024-09-09 18:00:00,4,22.707,7,5.963,12.347,0,0,0.74419,0
INC-002024,2024-09-09 21:00:00,3,8.377,5,5.637,17.16,1,0,0.76367,0
INC-002025,2024-09-10 00:00:00,1,23.762,5,4.671,22.076,0,0,0.54898,0
INC-002026,2024-09-10 03:00:00,3,15.611,1,4.05,22.694,1,1,0.85534,0
INC-002027,2024-09-10 06:00:00,4,10.018,4,3.708,33.629,1,0,0.98882,0
INC-002028,2024-09-10 09:00:00,5,21.942,3,5.646,19.91,0,0,0.81337,0
INC-002029,2024-09-10 12:00:00,3,7.359,7,5.393,25.218,0,0,0.61256,0
INC-002030,2024-09-10 15:00:00,2,13.604,8,12.449,20.54,1,0,0.89136,0
INC-002031,2024-09-10 18:00:00,3,4.938,2,2.181,0.603,0,0,0.74852,0
INC-002032,2024-09-10 21:00:00,1,38.173,7,15.366,5.881,0,0,0.6226,0
INC-002033,2024-09-11 00:00:00,1,17.8,4,2.591,7.623,0,1,0.96397,0
INC-002034,2024-09-11 03:00:00,4,14.442,3,5.264,19.258,0,0,0.97618,0
INC-002035,2024-09-11 06:00:00,5,24.135,2,6.858,20.634,0,0,0.49026,0
INC-002036,2024-09-11 09:00:00,5,33.473,3,2.927,15.675,0,0,0.88153,0
INC-002037,2024-09-11 12:00:00,3,9.428,3,2.56,28.219,1,0,0.8919,0
INC-002038,2024-09-11 15:00:00,1,30.223,5,4.896,31.207,1,0,0.89467,0
INC-002039,2024-09-11 18:00:00,5,8.405,9,7.918,17.024,1,0,0.61195,0
INC-002040,2024-09-11 21:00:00,3,25.406,3,9.32,34.042,0,0,0.84231,0
INC-002041,2024-09-12 00:00:00,2,6.839,3,2.364,15.041,0,1,0.87963,0
INC-002042,2024-09-12 03:00:00,5,36.418,4,4.769,24.097,0,0,0.68334,0
INC-002043,2024-09-12 06:00:00,4,8.481,4,1.854,1.174,0,0,0.50566,0
INC-002044,2024-09-12 09:00:00,4,29.233,6,2.973,17.239,1,0,0.80141,0
INC-002045,2024-09-12 12:00:00,2,11.509,7,11.026,35.016,0,0,0.87325,0
INC-002046,2024-09-12 15:00:00,5,48.229,5,6.617,19.429,1,0,0.67373,0
INC-002047,2024-09-12 18:00:00,3,7.771,4,3.126,7.255,1,0,0.59213,0
INC-002048,2024-09-12 21:00:00,3,9.87,5,10.362,22.88,0,1,0.6573,0
INC-002049,2024-09-13 00:00:00,4,12.423,6,3.402,15.614,1,0,0.91533,0
INC-002050,2024-09-13 03:00:00,4,7.362,1,5.199,24.809,1,0,0.63615,0
INC-002051,2024-09-13 06:00:00,1,29.08,4,1.711,9.797,0,0,0.59603,0
INC-002052,2024-09-13 09:00:00,2,9.495,8,3.136,16.55,0,0,0.6517,0
INC-002053,2024-09-13 12:00:00,2,30.444,6,6.234,6.893,1,0,0.81382,0
INC-002054,2024-09-13 15:00:00,5,17.147,2,6.047,12.353,1,0,0.92346,0
INC-002055,2024-09-13 18:00:00,4,13.708,5,4.063,21.515,0,0,0.91465,1
INC-002056,2024-09-13 21:00:00,2,61.662,6,4.88,3.278,0,0,0.70635,0
INC-002057,2024-09-14 00:00:00,4,5.933,4,8.315,17.204,0,0,0.60053,0
INC-002058,2024-09-14 03:00:00,4,36.579,5,4.641,5.64,0,0,0.30863,0
INC-002059,2024-09-14 06:00:00,2,10.968,5,6.883,14.726,0,0,0.70761,0
INC-002060,2024-09-14 09:00:00,3,10.747,4,3.662,4.826,0,0,0.80963,0
INC-002061,2024-09-14 12:00:00,5,32.707,6,5.161,68.746,1,0,0.84758,0
INC-002062,2024-09-14 15:00:00,3,7.233,4,1.673,34.896,0,1,0.63495,0
INC-002063,2024-09-14 18:00:00,1,15.801,3,3.833,15.544,0,1,0.6337,0
INC-002064,2024-09-14 21:00:00,4,9.154,4,5.544,48.928,0,1,0.8824,0
INC-002065,2024-09-15 00:00:00,3,36.665,7,4.976,10.092,1,1,0.7919,0
INC-002066,2024-09-15 03:00:00,3,11.824,3,3.663,41.727,1,1,0.85326,0
INC-002067,2024-09-15 06:00:00,4,8.301,4,2.784,25.206,1,0,0.81311,0
INC-002068,2024-09-15 09:00:00,5,25.635,7,5.664,10.488,0,0,0.82831,0
INC-002069,2024-09-15 12:00:00,2,10.273,3,4.873,28.835,0,0,0.54683,0
INC-002070,2024-09-15 15:00:00,3,15.189,7,6.46,36.084,0,0,0.86472,0
INC-002071,2024-09-15 18:00:00,1,18.893,4,3.349,17.723,0,1,0.62959,0
INC-002072,2024-09-15 21:00:00,4,8.385,3,7.517,33.078,0,0,0.95215,0
INC-002073,2024-09-16 00:00:00,3,35.939,6,2.552,31.016,0,0,0.78931,0
INC-002074,2024-09-16 03:00:00,2,27.532,6,2.098,23.15,0,0,0.7639,0
INC-002075,2024-09-16 06:00:00,4,8.904,3,11.106,4.801,0,0,0.81466,0
INC-002076,2024-09-16 09:00:00,3,5.601,5,2.641,22.466,0,0,0.87909,0
INC-002077,2024-09-16 12:00:00,3,38.712,3,5.702,17.332,1,0,0.81849,0
INC-002078,2024-09-16 15:00:00,3,26.7,5,4.34,27.404,0,0,0.7042,0
INC-002079,2024-09-16 18:00:00,2,15.411,7,11.281,7.5,0,0,0.8248,0
INC-002080,2024-09-16 21:00:00,1,20.975,6,7.709,33.771,0,0,0.54257,0
INC-002081,2024-09-17 00:00:00,5,27.672,2,2.133,11.843,0,0,0.77532,0
INC-002082,2024-09-17 03:00:00,1,10.589,3,13.46,7.679,1,0,0.80018,0
INC-002083,2024-09-17 06:00:00,2,29.815,3,9.47,30.283,0,1,0.76784,0
INC-002084,2024-09-17 09:00:00,4,11.026,2,4.023,49.81,0,0,0.8709,0
INC-002085,2024-09-17 12:00:00,1,19.202,5,2.545,20.492,1,0,0.70847,0
INC-002086,2024-09-17 15:00:00,4,30.023,6,5.959,47.333,0,1,0.60585,0
INC-002087,2024-09-17 18:00:00,4,17.652,5,6.172,10.496,0,1,0.73144,0
INC-002088,2024-09-17 21:00:00,4,21.484,4,1.789,8.722,0,0,0.59565,0
INC-002089,2024-09-18 00:00:00,2,25.952,5,5.697,39.659,0,0,0.73762,0
INC-002090,2024-09-18 03:00:00,1,21.613,4,8.985,27.526,0,1,0.6797,0
INC-002091,2024-09-18 06:00:00,5,13.204,5,5.507,5.367,1,0,0.67801,1
INC-002092,2024-09-18 09:00:00,2,26.416,4,4.963,52.907,0,0,0.62794,0
INC-002093,2024-09-18 12:00:00,5,18.937,5,4.599,17.342,0,0,0.51405,0
INC-002094,2024-09-18 15:00:00,1,17.943,6,3.132,18.559,0,1,0.64958,0
INC-002095,2024-09-18 18:00:00,1,29.523,10,10.163,57.978,0,1,0.36672,0
INC-002096,2024-09-18 21:00:00,4,31.746,7,4.17,48.259,0,0,0.64098,0
INC-002097,2024-09-19 00:00:00,5,17.685,9,5.963,45.698,1,1,0.65208,1
INC-002098,2024-09-19 03:00:00,5,10.646,6,2.305,10.528,0,0,0.6669,0
INC-002099,2024-09-19 06:00:00,4,15.805,9,4.858,23.094,1,0,0.78872,0
INC-002100,2024-09-19 09:00:00,2,34.067,5,7.12,26.508,0,0,0.92454,0
INC-002101,2024-09-19 12:00:00,5,27.217,6,4.113,8.067,0,0,0.80465,0
INC-002102,2024-09-19 15:00:00,4,39.631,2,4.187,5.553,0,0,0.88315,0
INC-002103,2024-09-19 18:00:00,1,54.089,3,5.18,16.451,0,0,0.81796,0
INC-002104,2024-09-19 21:00:00,1,21.718,4,6.944,33.507,0,0,0.77676,0
INC-002105,2024-09-20 00:00:00,5,22.457,9,5.682,0.951,0,0,0.98139,0
INC-002106,2024-09-20 03:00:00,2,16.566,5,16.703,19.725,1,0,0.74847,0
INC-002107,2024-09-20 06:00:00,4,52.725,7,11.134,6.308,1,1,0.83726,0
INC-002108,2024-09-20 09:00:00,1,9.95,4,3.653,35.782,0,0,0.46508,0
INC-002109,2024-09-20 12:00:00,2,38.868,4,9.819,23.836,0,1,0.81233,0
INC-002110,2024-09-20 15:00:00,2,53.699,6,1.791,6.186,0,0,0.63065,0
INC-002111,2024-09-20 18:00:00,2,27.121,8,4.346,36.3,0,0,0.60132,0
INC-002112,2024-09-20 21:00:00,4,17.927,5,2.074,23.717,0,1,0.87563,0
INC-002113,2024-09-21 00:00:00,5,31.722,5,7.444,15.418,1,0,0.6054,0
